batteryMilliWatts,batteryMilliAmps,isBatteryInFloat,batteryVoltage,samplePeriodMilliSec,kalman_soc,SoC_LibreSolar
0.00387,0.029,2,13.062,5.0,10.0,10.0
0.00236,0.018,2,13.045,5.0,10.0,10.0
0.00211,0.016,2,13.044,5.0,10.0,10.0
0.00222,0.017,2,13.032,5.0,10.0,10.0
0.00192,0.014,2,13.013,5.0,10.0,10.0
0.00109,0.008,2,12.993,5.0,10.0,10.0
-0.00035,-0.002,2,12.971,5.0,8.2114,10.0
-0.00098,-0.007,2,12.973,5.0,7.9281,10.0
0.0,0.0,2,12.971,5.0,6.7397,10.0
-0.00043,-0.003,2,12.967,5.0,6.6288,10.0
0.00036,0.002,2,12.967,5.0,6.5265,10.0
0.00113,0.008,2,12.963,5.0,6.4342,10.0
0.00023,0.001,2,12.96,5.0,5.6932,10.0
-0.00013,-0.001,2,12.958,5.0,5.6496,10.0
0.00073,0.005,2,12.956,5.0,5.6043,10.0
0.00069,0.005,2,12.95,5.0,5.5554,10.0
0.00071,0.005,2,12.952,5.0,5.5054,10.0
0.00049,0.003,2,12.947,5.0,5.4514,10.0
0.00056,0.004,2,12.945,5.0,5.0,10.0
-0.03968,-0.311,2,12.728,5.0,2.2061,10.0
-0.07449,-0.589,2,12.643,5.0,4.5732,10.0
-0.09637,-0.764,2,12.604,5.0,5.7568,10.0
-0.10016,-0.795,2,12.593,5.0,6.167,10.0
-0.10189,-0.809,2,12.585,5.0,6.3244,10.0
-0.10351,-0.822,2,12.582,5.0,6.3841,10.0
-0.0933,-0.74,2,12.595,5.0,6.3904,10.0
-0.09357,-0.743,2,12.59,5.0,6.3847,10.0
-0.09754,-0.775,2,12.583,5.0,6.3761,10.0
-0.10216,-0.813,2,12.565,5.0,6.367,10.0
-0.11277,-0.899,2,12.542,5.0,6.3599,10.0
-0.10282,-0.818,2,12.556,5.0,6.3496,10.0
-0.10383,-0.827,2,12.55,5.0,6.3404,10.0
-0.07583,-0.602,2,12.596,5.0,6.3228,10.0
-0.07596,-0.603,2,12.593,5.0,6.3079,10.0
-0.07927,-0.629,2,12.587,5.0,6.2968,10.0
-0.07527,-0.598,2,12.584,5.0,6.286,10.0
-0.07566,-0.601,2,12.583,5.0,6.277,10.0
-0.07557,-0.6,2,12.579,5.0,6.2689,10.0
-0.0745,-0.592,2,12.571,5.0,6.2608,10.0
-0.08568,-0.682,2,12.553,5.0,6.2565,10.0
-0.07506,-0.597,2,12.564,5.0,6.2491,10.0
-0.07824,-0.622,2,12.56,5.0,6.2437,10.0
-0.08501,-0.677,2,12.542,5.0,6.2396,10.0
-0.07434,-0.592,2,12.55,5.0,6.2319,10.0
-0.07431,-0.592,2,12.55,5.0,6.2251,10.0
-0.07376,-0.588,2,12.543,5.0,6.2183,10.0
-0.08635,-0.69,2,12.515,5.0,6.2144,10.0
-0.07328,-0.584,2,12.537,5.0,6.207,10.0
-0.07406,-0.591,2,12.528,5.0,6.2004,10.0
-0.07489,-0.597,2,12.528,5.0,6.1956,10.0
-0.07312,-0.583,2,12.525,5.0,6.19,10.0
-0.07328,-0.585,2,12.522,5.0,6.1848,10.0
-0.07311,-0.584,2,12.517,5.0,6.1796,10.0
-0.07275,-0.581,2,12.51,5.0,6.1741,10.0
-0.07211,-0.576,2,12.509,5.0,6.1687,10.0
-0.08323,-0.666,2,12.484,5.0,6.1648,10.0
-0.07224,-0.577,2,12.5,5.0,6.1584,10.0
-0.10481,-0.842,2,12.441,5.0,6.1408,10.0
-0.09585,-0.77,2,12.448,5.0,6.1357,10.0
-0.10812,-0.869,2,12.428,5.0,6.126,10.0
-0.10824,-0.871,2,12.423,5.0,6.1193,10.0
-0.10788,-0.868,2,12.415,5.0,6.1138,10.0
-0.08216,-0.659,2,12.454,5.0,6.0975,10.0
-0.0814,-0.653,2,12.451,5.0,6.0849,10.0
-0.0702,-0.563,2,12.463,5.0,6.0616,10.0
-0.082,-0.659,2,12.44,5.0,6.0542,10.0
-0.07255,-0.582,2,12.457,5.0,6.0402,10.0
-0.08205,-0.659,2,12.434,5.0,6.0349,10.0
-0.08197,-0.659,2,12.426,5.0,6.0295,10.0
-0.08205,-0.66,2,12.426,5.0,6.0245,10.0
-0.07026,-0.564,2,12.438,5.0,6.0097,10.0
-0.06997,-0.562,2,12.435,5.0,5.9971,10.0
-0.07928,-0.638,2,12.415,5.0,5.9934,10.0
-0.06935,-0.558,2,12.428,5.0,5.9511,10.0
-0.07698,-0.619,2,12.425,5.0,5.9474,10.0
-0.07883,-0.635,2,12.404,5.0,5.9421,10.0
-0.06818,-0.549,2,12.417,5.0,5.9094,10.0
-0.06833,-0.55,2,12.413,5.0,5.8841,10.0
-0.07789,-0.628,2,12.396,5.0,5.8723,10.0
-0.07965,-0.642,2,12.389,5.0,5.8612,10.0
-0.0681,-0.549,2,12.4,5.0,5.8679,10.0
-0.06794,-0.547,2,12.399,5.0,5.8705,10.0
-0.06751,-0.544,2,12.392,5.0,5.871,10.0
-0.06732,-0.543,2,12.39,5.0,5.8697,10.0
-0.06728,-0.543,2,12.381,5.0,5.8674,10.0
-0.07645,-0.618,2,12.368,5.0,5.8607,10.0
-0.07718,-0.624,2,12.358,5.0,5.8555,10.0
-0.06703,-0.541,2,12.37,5.0,5.8489,10.0
-0.06596,-0.533,2,12.366,5.0,5.8414,10.0
-0.07655,-0.62,2,12.347,5.0,5.8367,10.0
-0.06661,-0.539,2,12.35,5.0,5.8282,10.0
-0.077,-0.624,2,12.33,5.0,5.8238,10.0
-0.07639,-0.619,2,12.331,5.0,5.82,10.0
-0.07656,-0.621,2,12.326,5.0,5.8162,10.0
-0.07656,-0.621,2,12.321,5.0,5.8124,10.0
-0.07676,-0.623,2,12.316,5.0,5.8085,10.0
-0.07681,-0.624,2,12.31,5.0,5.8045,10.0
-0.07583,-0.616,1,12.304,5.0,5.7999,10.0
-0.07634,-0.62,1,12.298,5.0,5.7959,10.0
-0.07603,-0.618,1,12.295,5.0,5.7917,10.0
-0.07505,-0.61,1,12.289,5.0,5.7868,10.0
-0.07392,-0.601,1,12.288,5.0,5.7812,10.0
-0.06431,-0.523,1,12.293,5.0,5.7597,10.0
-0.07554,-0.615,1,12.276,5.0,5.7559,10.0
-0.07584,-0.618,1,12.268,5.0,5.752,10.0
-0.07483,-0.61,1,12.263,5.0,5.7475,10.0
-0.07439,-0.606,1,12.257,5.0,5.7426,10.0
-0.07418,-0.605,1,12.253,5.0,5.7376,10.0
-0.07415,-0.605,1,12.247,5.0,5.7326,10.0
-0.07389,-0.603,1,12.243,5.0,5.7275,10.0
-0.07379,-0.602,1,12.242,5.0,5.7225,10.0
-0.07341,-0.599,1,12.237,5.0,5.7173,10.0
-0.07316,-0.598,1,12.232,5.0,5.7119,10.0
-0.07335,-0.599,1,12.226,5.0,5.7068,10.0
-0.07317,-0.598,1,12.221,5.0,5.7016,10.0
-0.07052,-0.576,1,12.223,5.0,5.6949,10.0
-0.07166,-0.586,1,12.216,5.0,5.6897,10.0
-0.07234,-0.592,1,12.212,5.0,5.6852,10.0
-0.06124,-0.5,1,12.227,5.0,5.6583,10.0
-0.07126,-0.583,1,12.205,5.0,5.6542,10.0
-0.07012,-0.574,1,12.204,5.0,5.6493,10.0
-0.03831,-0.312,1,12.267,5.0,5.4848,10.0
-0.03854,-0.314,1,12.261,5.0,5.1821,10.0
-0.039,-0.318,1,12.261,5.0,5.1062,10.0
-0.03936,-0.321,1,12.262,5.0,5.0453,10.0
-0.03916,-0.319,1,12.257,5.0,4.9952,10.0
-0.03861,-0.315,1,12.253,5.0,4.8477,10.0
-0.03816,-0.311,1,12.251,5.0,4.8215,10.0
-0.03854,-0.314,1,12.248,5.0,4.8,10.0
-0.06026,-0.494,1,12.199,5.0,4.774,10.0
-0.06056,-0.496,1,12.197,5.0,4.7581,10.0
-0.03752,-0.306,1,12.241,5.0,4.7187,10.0
-0.03753,-0.306,1,12.238,5.0,4.6839,10.0
-0.03725,-0.304,1,12.238,5.0,4.6552,10.0
-0.03784,-0.309,1,12.235,5.0,4.6322,10.0
-0.03808,-0.311,1,12.23,5.0,4.6124,10.0
-0.03748,-0.306,1,12.23,5.0,4.5929,10.0
-0.03716,-0.303,1,12.23,5.0,4.5769,10.0
-0.03738,-0.305,1,12.225,5.0,4.5629,10.0
-0.03762,-0.307,1,12.221,5.0,4.5507,10.0
-0.03737,-0.305,1,12.221,5.0,4.5392,10.0
-0.03734,-0.305,1,12.215,5.0,4.5281,10.0
-0.03758,-0.307,1,12.213,5.0,4.5187,10.0
-0.03749,-0.307,1,12.212,5.0,4.5099,10.0
-0.03764,-0.308,1,12.211,5.0,4.5023,10.0
-0.03666,-0.3,1,12.209,5.0,4.4925,10.0
-0.03761,-0.308,1,12.208,5.0,4.4703,10.0
-0.03728,-0.305,1,12.204,5.0,4.4447,10.0
-0.0368,-0.301,1,12.202,5.0,4.4164,10.0
-0.03721,-0.305,1,12.202,5.0,4.3954,10.0
-0.04517,-0.37,1,12.177,5.0,4.3696,10.0
-0.04584,-0.376,1,12.176,5.0,4.3491,10.0
-0.04546,-0.373,1,12.172,5.0,4.3376,10.0
-0.04461,-0.366,1,12.169,5.0,4.3323,10.0
-0.04295,-0.352,1,12.171,5.0,4.3305,10.0
-0.04295,-0.352,1,12.171,5.0,4.3286,10.0
-0.04296,-0.35,1,12.261,5.0,4.3225,6.3
-0.04105,-0.336,1,12.187,5.0,4.3202,6.1
-0.03869,-0.317,1,12.193,5.0,4.3148,6.0
-0.04077,-0.334,1,12.188,5.0,4.3122,5.9
-0.03364,-0.275,1,12.205,5.0,4.2916,5.9
-0.03403,-0.278,1,12.202,5.0,4.2767,5.8
-0.02844,-0.232,1,12.214,5.0,4.2354,5.8
-0.0221,-0.18,1,12.238,5.0,4.1535,5.7
0.35889,2.705,1,13.264,5.0,3.0827,5.8
-0.00648,-0.05,1,12.766,5.0,3.1986,7.0
-0.08509,-0.64,1,13.293,5.0,3.4831,8.4
0.01566,0.122,1,12.789,5.0,3.7085,9.1
-0.07898,-0.589,1,13.41,5.0,3.8815,9.1
0.40506,3.006,1,13.472,5.0,4.094,9.3
0.38379,2.824,1,13.587,5.0,4.0634,10.0
0.08566,0.66,1,12.963,5.0,4.0853,10.0
0.56033,4.071,1,13.763,5.0,4.1219,10.0
0.258,1.893,1,13.627,5.0,4.1647,10.0
0.2761,2.015,1,13.699,5.0,4.1859,10.0
0.41294,3.003,1,13.746,5.0,4.2121,10.0
0.29387,2.059,1,14.27,5.0,4.2547,10.0
0.05988,0.46,1,13.007,5.0,4.2716,10.0
0.0707,0.542,1,13.035,5.0,4.2826,10.0
0.30299,2.235,1,13.553,5.0,4.3096,10.0
0.09934,0.756,1,13.127,5.0,4.3313,10.0
0.49853,3.629,1,13.736,5.0,4.3863,10.0
0.06792,0.52,1,13.062,5.0,4.437,10.0
-0.02865,-0.215,1,13.31,5.0,5.0254,10.0
0.08866,0.671,1,13.201,5.0,5.0739,10.0
0.15109,1.132,1,13.342,5.0,5.0979,10.0
0.16555,1.236,1,13.385,5.0,5.1104,10.0
0.17112,1.274,1,13.429,5.0,5.1211,10.0
0.18344,1.36,1,13.478,5.0,5.1308,10.0
0.19916,1.473,3,13.521,5.0,5.1406,10.0
0.17875,1.32,3,13.533,5.0,5.1517,10.0
0.16491,1.217,3,13.544,5.0,10.0,10.0
0.14824,1.092,3,13.573,5.0,10.0,10.0
0.14622,1.079,3,13.551,5.0,10.0,10.0
0.14906,1.099,3,13.551,5.0,10.0,10.0
0.13626,1.006,3,13.541,5.0,10.0,10.0
0.11929,0.881,3,13.539,5.0,10.0,10.0
0.11669,0.861,3,13.544,5.0,10.0,10.0
0.11961,0.883,3,13.534,5.0,10.0,10.0
0.10695,0.788,3,13.561,5.0,10.0,10.0
0.14113,1.027,3,13.735,5.0,10.0,10.0
0.13916,1.009,3,13.779,5.0,10.0,10.0
0.13219,0.958,3,13.785,5.0,10.0,10.0
0.12605,0.915,3,13.773,5.0,10.0,10.0
0.11851,0.859,3,13.783,5.0,10.0,10.0
0.11258,0.816,3,13.788,5.0,10.0,10.0
0.10677,0.774,3,13.785,5.0,10.0,10.0
0.10058,0.729,3,13.789,5.0,10.0,10.0
0.09507,0.689,3,13.79,5.0,10.0,10.0
0.08934,0.648,3,13.774,5.0,10.0,10.0
0.08549,0.62,3,13.787,5.0,10.0,10.0
0.0799,0.579,3,13.781,5.0,10.0,10.0
0.07659,0.555,3,13.777,5.0,10.0,10.0
0.07153,0.518,3,13.792,5.0,10.0,10.0
0.06726,0.488,3,13.77,5.0,10.0,10.0
0.06273,0.455,3,13.781,5.0,10.0,10.0
0.04985,0.362,3,13.746,5.0,10.0,10.0
0.05525,0.401,3,13.775,5.0,10.0,10.0
0.05891,0.429,3,13.712,5.0,10.0,10.0
0.04916,0.356,3,13.792,5.0,10.0,10.0
0.04583,0.332,3,13.783,5.0,10.0,10.0
0.04335,0.314,3,13.79,5.0,10.0,10.0
0.03981,0.288,3,13.781,5.0,10.0,10.0
0.03559,0.258,3,13.771,5.0,10.0,10.0
0.03575,0.259,3,13.779,5.0,10.0,10.0
-0.05687,-0.426,3,13.332,5.0,9.9981,10.0
0.02997,0.218,3,13.749,5.0,10.0,10.0
-0.05164,-0.399,3,12.914,5.0,9.9908,10.0
0.02822,0.21,3,13.375,5.0,9.9988,10.0
0.16092,1.228,3,13.096,5.0,9.994,9.9
0.02882,0.21,3,13.674,5.0,10.0,10.0
0.00499,0.036,3,13.704,5.0,10.0,10.0
0.03266,0.235,3,13.891,5.0,10.0,10.0
-0.0609,-0.475,3,12.808,5.0,9.989,10.0
0.02828,0.214,3,13.168,5.0,9.9952,10.0
0.04658,0.346,3,13.461,5.0,10.0,10.0
0.02417,0.178,3,13.508,5.0,10.0,10.0
0.01275,0.095,3,13.301,5.0,9.9975,10.0
0.00099,0.007,3,13.469,5.0,10.0,10.0
0.01441,0.104,3,13.755,5.0,10.0,10.0
0.01348,0.098,3,13.755,5.0,10.0,10.0
0.01928,0.141,3,13.591,5.0,10.0,10.0
0.01711,0.125,3,13.647,5.0,10.0,10.0
0.01196,0.088,3,13.564,5.0,10.0,10.0
0.04324,0.318,3,13.595,5.0,10.0,10.0
0.04006,0.29,3,13.775,5.0,10.0,10.0
0.01874,0.137,3,13.643,5.0,10.0,10.0
0.01374,0.1,3,13.695,5.0,10.0,10.0
0.02167,0.158,3,13.657,5.0,10.0,10.0
0.0172,0.125,3,13.747,5.0,10.0,10.0
0.01877,0.136,3,13.729,5.0,10.0,10.0
0.01086,0.081,3,13.339,5.0,9.9982,10.0
0.01237,0.092,3,13.444,5.0,10.0,10.0
0.0136,0.099,3,13.646,5.0,10.0,10.0
0.02815,0.204,3,13.773,5.0,10.0,10.0
0.01101,0.08,3,13.719,5.0,10.0,10.0
0.01367,0.098,3,13.862,5.0,10.0,10.0
0.01649,0.12,3,13.717,5.0,10.0,10.0
0.01837,0.134,3,13.66,5.0,10.0,10.0
0.01546,0.113,3,13.664,5.0,10.0,10.0
0.01592,0.115,3,13.782,5.0,10.0,10.0
0.01673,0.121,3,13.795,5.0,10.0,10.0
0.01481,0.108,3,13.714,5.0,10.0,10.0
0.01175,0.085,3,13.717,5.0,10.0,10.0
0.01462,0.106,3,13.723,5.0,10.0,10.0
0.01866,0.135,3,13.749,5.0,10.0,10.0
0.01621,0.117,3,13.786,5.0,10.0,10.0
0.01527,0.11,3,13.782,5.0,10.0,10.0
0.01358,0.098,3,13.783,5.0,10.0,10.0
0.01557,0.112,3,13.785,5.0,10.0,10.0
0.01465,0.106,3,13.705,5.0,10.0,10.0
-0.01094,-0.079,3,13.753,5.0,10.0,10.0
-0.00531,-0.039,3,13.513,5.0,10.0,10.0
-0.03264,-0.253,3,12.87,5.0,9.9901,10.0
0.01427,0.105,3,13.535,5.0,10.0,10.0
0.01366,0.101,3,13.504,5.0,10.0,10.0
0.01213,0.09,3,13.428,5.0,9.9997,10.0
0.01358,0.1,3,13.476,5.0,10.0,10.0
0.01184,0.088,3,13.419,5.0,9.9996,10.0
0.01052,0.078,3,13.38,5.0,9.9989,10.0
0.00989,0.074,3,13.344,5.0,9.9983,10.0
0.00993,0.074,3,13.326,5.0,9.998,10.0
0.00966,0.072,3,13.314,5.0,9.9978,10.0
0.00915,0.068,3,13.306,5.0,9.9976,10.0
0.00887,0.066,3,13.286,5.0,9.9973,10.0
0.0087,0.065,3,13.257,5.0,9.9968,10.0
0.00735,0.055,3,13.232,5.0,9.9963,10.0
0.00731,0.055,2,13.258,5.0,9.1218,10.0
0.0064,0.048,2,13.225,5.0,8.8267,10.0
0.00574,0.043,2,13.176,5.0,8.6131,10.0
0.00475,0.036,2,13.128,5.0,8.4532,10.0
0.00319,0.024,2,13.122,5.0,8.2511,10.0
0.00128,0.009,2,13.058,5.0,8.2011,10.0
0.002,0.015,2,13.036,5.0,8.1408,10.0
0.00049,0.003,2,13.008,5.0,8.1033,10.0
0.00047,0.003,2,12.997,5.0,8.0671,10.0
0.00086,0.006,2,12.99,5.0,8.0316,10.0
0.00069,0.005,2,12.98,5.0,7.9985,10.0
-0.00033,-0.002,2,12.978,5.0,7.9425,10.0
0.00039,0.003,2,12.973,5.0,7.8574,10.0
-0.00023,-0.001,2,12.968,5.0,7.8477,10.0
9e-05,0.0,2,12.963,5.0,7.8356,10.0
-0.00013,-0.001,2,12.957,5.0,7.8245,10.0
-0.0001,0.0,2,12.957,5.0,7.8135,10.0
0.00047,0.003,2,12.956,5.0,7.799,10.0
0.00035,0.002,2,12.954,5.0,7.7874,10.0
-0.08421,-0.667,2,12.626,5.0,8.0398,10.0
-0.07656,-0.605,2,12.643,5.0,8.1042,10.0
-0.07735,-0.611,2,12.643,5.0,8.1365,10.0
-0.07773,-0.614,2,12.64,5.0,8.1556,10.0
-0.07715,-0.609,2,12.651,5.0,8.1685,10.0
-0.07763,-0.614,2,12.635,5.0,8.1764,10.0
-0.10244,-0.813,2,12.588,5.0,8.1715,10.0
-0.09395,-0.746,2,12.592,5.0,8.1714,10.0
-0.10316,-0.82,2,12.579,5.0,8.1684,10.0
-0.10373,-0.825,2,12.571,5.0,8.1653,10.0
-0.0939,-0.746,2,12.581,5.0,8.1622,10.0
-0.10497,-0.835,2,12.563,5.0,8.1584,10.0
-0.09364,-0.744,2,12.577,5.0,8.1538,10.0
-0.09393,-0.747,2,12.568,5.0,8.1489,10.0
-0.09248,-0.735,2,12.565,5.0,8.1436,10.0
-0.10478,-0.835,2,12.548,5.0,8.1391,10.0
-0.0925,-0.736,2,12.564,5.0,8.1332,10.0
-0.0921,-0.733,2,12.558,5.0,8.1272,10.0
-0.1039,-0.828,2,12.538,5.0,8.1225,10.0
-0.09207,-0.733,2,12.55,5.0,8.1159,10.0
-0.10408,-0.83,2,12.527,5.0,8.1111,10.0
-0.10933,-0.873,2,12.513,5.0,8.1059,10.0
-0.10974,-0.877,2,12.505,5.0,8.1007,10.0
-0.11095,-0.887,2,12.498,5.0,8.0956,10.0
-0.10858,-0.868,2,12.499,5.0,8.0904,10.0
-0.1071,-0.857,2,12.494,5.0,8.0848,10.0
-0.10843,-0.868,2,12.485,5.0,8.0792,10.0
-0.10791,-0.864,2,12.479,5.0,8.0734,10.0
-0.10788,-0.864,2,12.481,5.0,8.0678,10.0
-0.09892,-0.792,2,12.488,5.0,8.0595,10.0
-0.11481,-0.921,2,12.459,5.0,8.0538,10.0
-0.10607,-0.85,2,12.467,5.0,8.0475,10.0
-0.11428,-0.918,2,12.446,5.0,8.042,10.0
-0.05956,-0.475,2,12.538,5.0,7.9781,10.0
-0.05957,-0.475,2,12.538,5.0,7.7979,10.0
-0.05358,-0.427,2,12.545,5.0,7.7662,10.0
-0.05604,-0.446,2,12.542,5.0,7.7442,10.0
-0.05398,-0.43,2,12.54,5.0,7.7219,10.0
-0.05396,-0.43,2,12.538,5.0,7.7031,10.0
-0.0538,-0.429,2,12.529,5.0,7.6861,10.0
-0.05353,-0.427,2,12.526,5.0,7.6725,10.0
-0.05388,-0.43,2,12.523,5.0,7.6612,10.0
-0.0533,-0.425,2,12.517,5.0,7.6501,10.0
-0.05375,-0.429,2,12.515,5.0,7.641,10.0
-0.05277,-0.421,2,12.513,5.0,7.6316,10.0
-0.05295,-0.423,2,12.51,5.0,7.6234,10.0
-0.05291,-0.423,2,12.507,5.0,7.6159,10.0
-0.05294,-0.423,2,12.504,5.0,7.609,10.0
-0.05336,-0.426,2,12.501,5.0,7.6031,10.0
-0.053,-0.424,2,12.501,5.0,7.5973,10.0
-0.05295,-0.423,2,12.495,5.0,7.5925,10.0
-0.05393,-0.431,2,12.494,5.0,7.5889,10.0
-0.05354,-0.428,2,12.485,5.0,7.5845,10.0
-0.05411,-0.433,2,12.484,5.0,7.5808,10.0
-0.05331,-0.427,2,12.482,5.0,7.5764,10.0
-0.05374,-0.43,2,12.476,5.0,7.5722,10.0
-0.053,-0.424,2,12.476,5.0,7.5676,10.0
-0.05305,-0.425,2,12.472,5.0,7.5631,10.0
-0.05325,-0.427,2,12.468,5.0,7.5588,10.0
-0.05319,-0.426,2,12.466,5.0,7.5545,10.0
-0.05279,-0.423,2,12.465,5.0,7.55,10.0
-0.06335,-0.509,2,12.439,5.0,7.544,10.0
-0.05245,-0.421,2,12.459,5.0,7.5372,10.0
-0.0525,-0.421,2,12.453,5.0,7.5307,10.0
-0.15513,-1.262,2,12.285,5.0,7.1423,10.0
-0.14967,-1.218,2,12.284,5.0,7.0831,10.0
-0.13886,-1.129,2,12.29,5.0,7.0689,10.0
-0.13818,-1.125,2,12.282,5.0,7.0602,10.0
-0.13732,-1.118,2,12.279,5.0,7.0531,10.0
-0.13641,-1.111,2,12.274,5.0,7.0464,10.0
-0.05098,-0.41,2,12.406,5.0,6.9259,10.0
-0.06149,-0.496,2,12.388,5.0,6.7176,10.0
-0.0621,-0.501,2,12.386,5.0,6.6848,10.0
-0.05169,-0.417,2,12.389,5.0,6.6389,10.0
-0.05735,-0.462,2,12.387,5.0,6.6135,10.0
-0.0511,-0.412,2,12.39,5.0,6.5809,10.0
-0.05085,-0.41,2,12.383,5.0,6.5548,10.0
-0.05071,-0.409,2,12.381,5.0,6.5328,10.0
-0.06022,-0.486,2,12.372,5.0,6.5265,10.0
-0.04219,-0.34,2,12.393,5.0,6.4915,10.0
-0.04147,-0.334,2,12.392,5.0,6.3779,10.0
-0.04119,-0.332,2,12.386,5.0,6.3616,10.0
-0.04135,-0.333,2,12.386,5.0,6.3475,10.0
-0.05212,-0.421,1,12.37,5.0,6.3449,10.0
-0.05087,-0.411,1,12.366,5.0,6.3416,10.0
-0.05137,-0.415,1,12.36,5.0,6.3383,10.0
-0.05109,-0.413,1,12.357,5.0,6.3347,10.0
-0.04209,-0.34,1,12.372,5.0,6.3207,10.0
-0.05164,-0.418,1,12.353,5.0,6.3177,10.0
-0.05168,-0.418,1,12.349,5.0,6.3146,10.0
-0.0411,-0.332,1,12.363,5.0,6.2982,10.0
-0.05138,-0.416,1,12.342,5.0,6.2956,10.0
-0.04035,-0.326,1,12.353,5.0,6.2793,10.0
-0.04093,-0.331,1,12.353,5.0,6.2663,10.0
-0.04074,-0.329,1,12.352,5.0,6.2544,10.0
-0.04061,-0.328,1,12.346,5.0,6.2428,10.0
-0.05166,-0.419,1,12.32,5.0,6.2401,10.0
-0.04229,-0.342,1,12.339,5.0,6.2312,10.0
-0.05134,-0.416,1,12.318,5.0,6.2287,10.0
-0.0508,-0.412,1,12.317,5.0,6.2263,10.0
-0.04093,-0.332,1,12.327,5.0,6.2121,10.0
-0.05013,-0.407,1,12.308,5.0,6.2096,10.0
-0.05028,-0.408,1,12.304,5.0,6.207,10.0
-0.04988,-0.405,1,12.309,5.0,6.2045,10.0
-0.04968,-0.403,1,12.304,5.0,6.2016,10.0
-0.03999,-0.324,1,12.316,5.0,6.1854,10.0
-0.03957,-0.321,1,12.313,5.0,6.1695,10.0
-0.03994,-0.324,1,12.309,5.0,6.1559,10.0
-0.05237,-0.426,1,12.283,5.0,6.1524,9.8
-0.0655,-0.534,1,12.253,5.0,6.127,9.8
-0.02347,-0.19,1,12.323,5.0,6.0223,9.8
-0.02415,-0.195,1,12.334,5.0,5.9428,6.6
-0.02399,-0.194,1,12.333,5.0,5.7577,6.3
-0.02336,-0.189,1,12.333,5.0,5.7083,6.3
-0.02384,-0.193,1,12.331,5.0,5.6654,6.2
-0.02386,-0.193,1,12.33,5.0,5.63,6.2
-0.02361,-0.191,1,12.329,5.0,5.5967,6.2
-0.02415,-0.195,1,12.325,5.0,5.5708,6.2
-0.02385,-0.193,1,12.321,5.0,5.5452,6.2
-0.02367,-0.192,1,12.323,5.0,5.5218,6.2
-0.02366,-0.192,1,12.319,5.0,5.4995,6.2
-0.02327,-0.188,1,12.319,5.0,5.4255,6.2
-0.0232,-0.188,1,12.317,5.0,5.353,6.2
-0.02368,-0.192,1,12.32,5.0,5.3465,6.1
-0.02334,-0.189,1,12.316,5.0,5.339,6.1
-0.02368,-0.192,1,12.316,5.0,5.3324,6.1
-0.02311,-0.187,1,12.313,5.0,5.3245,6.1
-0.02355,-0.191,1,12.313,5.0,5.3179,6.1
-0.02354,-0.191,1,12.31,5.0,5.3112,6.1
-0.02366,-0.192,1,12.307,5.0,5.3047,6.1
-0.02341,-0.19,1,12.309,5.0,5.2981,6.1
-0.02325,-0.188,1,12.308,5.0,5.2929,6.1
-0.02278,-0.185,1,12.305,5.0,5.2866,6.0
-0.0264,-0.214,1,12.288,5.0,5.2844,6.0
-0.03672,-0.299,1,12.265,5.0,5.2725,6.0
-0.03603,-0.293,1,12.264,5.0,5.266,6.0
-0.03499,-0.285,1,12.263,5.0,5.2627,6.0
-0.03399,-0.277,1,12.264,5.0,5.2608,6.0
-0.0326,-0.265,1,12.264,5.0,5.2592,6.0
-0.0304,-0.247,1,12.266,5.0,5.2563,6.0
-0.02905,-0.236,1,12.266,5.0,5.2517,6.0
-0.0478,-0.391,1,12.222,5.0,5.224,6.0
-0.03156,-0.257,1,12.259,5.0,5.2194,6.0
-0.03499,-0.285,1,12.247,5.0,5.2174,6.0
-0.03314,-0.27,1,12.248,5.0,5.2139,6.0
-0.03404,-0.274,1,12.399,5.0,5.2221,6.1
-0.10835,-0.819,1,13.227,5.0,4.4202,6.4
0.1561,1.157,1,13.48,5.0,5.4303,7.4
-0.00083,-0.006,1,12.854,5.0,5.6938,8.7
0.00604,0.047,1,12.687,5.0,5.7068,8.7
0.01174,0.092,1,12.672,5.0,5.7109,8.5
0.01174,0.092,1,12.672,5.0,5.7148,8.5
0.37099,2.757,1,13.454,5.0,5.7698,8.6
0.62188,4.553,1,13.657,5.0,5.8151,8.7
0.04912,0.382,1,12.843,5.0,5.8449,8.8
-0.03368,-0.252,1,13.349,5.0,6.0175,9.0
0.04464,0.347,1,12.859,5.0,6.0433,9.1
0.08088,0.624,1,12.957,5.0,6.07,9.4
0.02408,0.181,1,13.244,5.0,6.1691,10.0
0.30977,2.301,1,13.46,5.0,6.1824,10.0
0.48618,3.58,1,13.577,5.0,6.2141,10.0
0.08768,0.672,1,13.041,5.0,6.2446,10.0
0.46283,3.31,1,13.981,5.0,6.2624,10.0
0.1202,0.914,1,13.148,5.0,6.2849,10.0
0.12533,0.951,1,13.176,5.0,6.3033,10.0
0.00641,0.048,2,13.288,5.0,6.4348,10.0
0.13787,1.038,1,13.277,5.0,6.4949,10.0
0.00787,0.056,1,14.03,5.0,7.6211,10.0
-0.00926,-0.065,1,14.181,5.0,7.9192,10.0
0.18578,1.33,1,13.963,5.0,8.0081,10.0
0.57891,4.056,1,14.27,5.0,8.2681,10.0
-0.03629,-0.248,2,14.588,5.0,8.6124,10.0
0.12516,0.87,2,14.372,5.0,8.7152,10.0
